ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID
1084913-999-19,1,1,2022,1,8,20,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,,A ZACATECAS,-102.29078100000001,21.94106219,96
1084913-999-190,1,1,2022,1,0,0,31,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,FRENTE A POLICIA ESTATAL,,-102.256664,21.87787704,97
1084913-999-191,1,1,2022,1,12,30,31,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN JOSÉ DE POZO BRAVO,CONSTITUCIÓN,,-102.280404,21.93881159,98
1084913-999-192,1,1,2022,1,22,55,31,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,HÉROE DE NACOZARI SUR,,-102.28245009999999,21.86024475,99
1084913-999-193,1,1,2022,1,22,30,17,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,TOKAY,AGUASCALIENTES ORIENTE,,-102.2766633,21.91456705,100
1084913-999-194,1,1,2022,1,5,10,29,6,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,34,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,,AGUASCALIENTES - TANQUE DE LOS JIMÉNEZ,-102.3590163,21.77051735,101
1084913-999-195,1,1,2022,1,23,35,3,1,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,E.C. KM. 114.5 (LEÓN - AGUASCALIENTES) - SAN BARTOLO,,E.C. KM. 114.5 (LEÓN - AGUASCALIENTES) - SAN BARTOLO,-102.1892797,21.74248088,102
1084913-999-196,1,1,2022,1,5,40,15,6,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,45,1,0,0,1,0,0,0,0,0,0,1,1,1,AGUASCALIENTES - JOSÉ MARÍA MORELOS,,AGUASCALIENTES - JOSÉ MARÍA MORELOS,-102.2131194,21.97671951,103
1084913-999-197,1,1,2022,1,0,20,26,3,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,KILOMETRO 04+600,SAN NICOLÁS DE ARRIBA - SAN JOSÉ DE LA ORDEÑA,,-102.1787055,21.95772904,104
1084913-999-198,1,1,2022,1,21,15,1,6,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,35,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,EL MOCHO,,-102.2470939,21.87650608,105
1084913-999-199,1,1,2022,1,9,25,7,5,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,19,0,1,0,0,0,0,0,0,0,0,0,1,2,GUADALUPANO,EUTIMIO LÓPEZ,,-102.2685013,21.90332388,106
1084913-999-2,1,1,2022,1,18,50,22,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,31,0,1,0,0,0,0,0,0,0,0,0,1,2,SAN MARCOS,AGUASCALIENTES PONIENTE,,-102.3181575,21.86801795,107
1084913-999-20,1,1,2022,1,10,0,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL IGNACIO ZARAGOZA,ÉBANO,,-102.29997519999999,21.90343251,108
1084913-999-200,1,1,2022,1,19,50,9,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,21,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA VALLARTA,VALLARTA,,-102.2353607,21.87809629,109
1084913-999-201,1,1,2022,1,19,45,14,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,41,0,1,0,0,0,0,0,0,0,0,0,1,2,GUADALUPANO,POLIDUCTO,,-102.25201240000001,21.91238668,110
1084913-999-202,1,1,2022,1,20,35,14,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,52,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,EL REFUGIO,,-102.25266529999999,21.8903918,111
1084913-999-203,1,1,2022,1,17,20,21,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,25,0,1,0,0,0,0,0,0,0,0,0,1,2,LAS AMÉRICAS,QUITO,,-102.3009243,21.87296166,112
1084913-999-204,1,1,2022,1,14,55,25,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,29,0,1,0,0,0,0,0,0,0,0,0,1,2,MAHATMA GANDHI,AGUASCALIENTES SUR,,-102.29530229999999,21.86025137,113
1084913-999-205,1,1,2022,1,19,25,25,2,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,58,0,1,0,0,0,0,0,0,0,0,0,1,2,GUADALUPE GONZALEZ - CENTRO HÍPICO,HACIENDA NUEVA - UNIVERSIDAD LA CONCORDIA,GUADALUPE GONZALEZ - CENTRO HÍPICO,-102.35826850000001,21.90944739,114
1084913-999-206,1,1,2022,1,10,35,26,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,BOULEVARD A ZACATECAS,AGUASCALIENTES NORTE,,-102.29196740000002,21.91544366,115
1084913-999-207,1,1,2022,1,8,5,5,3,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,8,32,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,OJOCALIENTE,,-102.2634017,21.90498442,116
1084913-999-208,1,1,2022,1,16,12,5,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,42,0,0,0,0,0,0,0,0,0,0,0,0,3,EUGENIO GARZA SADA,GUADALUPE GONZÁLEZ,,-102.3288882,21.90993766,117
1084913-999-209,1,1,2022,1,17,45,5,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,DELICIAS,,-102.2818733,21.86978968,118
1084913-999-21,1,1,2022,1,14,50,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 ORIENTE,GUISEPPE VERDI,,-102.27737979999999,21.89468688,119
1084913-999-210,1,1,2022,1,11,20,6,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,35,0,0,0,0,0,0,0,0,0,0,0,0,3,EUGENIO GARZA SADA,EUGENIO GARZA SADA,,-102.329982,21.91399772,120
1084913-999-211,1,1,2022,1,17,50,9,7,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,70,1,0,0,0,0,0,0,0,0,0,1,0,1,GUADALUPANO,JOSÉ MEDINA,,-102.2482042,21.91424268,121
1084913-999-212,1,1,2022,1,20,20,10,1,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,PAULA DE J. JIMÉNEZ DE YÁÑEZ,,-102.25568,21.90423162,122
1084913-999-213,1,1,2022,1,12,0,14,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA DE OJOCALIENTE,HACIENDA MILPILLAS,,-102.24733,21.88856962,123
1084913-999-214,1,1,2022,1,3,30,15,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,21,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,JARDÍN DE CHOLULA,,-102.28473790000001,21.85978606,124
1084913-999-215,1,1,2022,1,20,40,22,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,ASIA,,-102.3054999,21.89882012,125
1084913-999-216,1,1,2022,1,23,5,23,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,CAMPOS ELÍSEOS,JARDINES DE VERSALLES,,-102.2573363,21.89222183,126
1084913-999-217,1,1,2022,1,21,0,24,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,PASEO DEL RÍO,,-102.3169386,21.88795154,127
1084913-999-218,1,1,2022,1,1,40,28,5,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO HIDALGO,SIGLO XXI,,-102.2569632,21.85516265,128
1084913-999-219,1,1,2022,1,15,10,28,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL IGNACIO ZARAGOZA,AGUASCALIENTES NORTE,,-102.3032759,21.91188658,129
1084913-999-22,1,1,2022,1,19,30,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,AGUASCALIENTES SUR,,-102.2537968,21.86115908,130
1084913-999-220,1,1,2022,1,18,40,28,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,25,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO RUÍZ CORTINES,BARDA,,-102.32647270000001,21.871982,131
1084913-999-221,1,1,2022,1,17,5,30,7,1,0,10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,3,4,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO MIGUEL DE LA MADRID HURTADO,LAS TROJES,,-102.32388759999999,21.93542137,132
1084913-999-222,1,1,2022,1,8,5,31,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTAURY,LEO,,-102.2793094,21.90494557,133
1084913-999-223,1,1,2022,1,22,0,31,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,JOSÉ CALVILLO,,-102.2675788,21.90362894,134
1084913-999-224,1,1,2022,1,17,30,24,1,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,43,0,1,0,0,0,1,0,0,0,0,0,2,2,QUINTA,CONVENCIÓN DE 1914 SUR,,-102.2982751,21.86610326,135
1084913-999-225,1,1,2022,1,4,50,17,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,5,8,20,0,0,0,0,0,0,0,1,0,0,0,1,2,MARIANO HIDALGO,JOSÉ GONZÁLEZ CARRILLO,,-102.2554105,21.85134983,136
1084913-999-226,1,1,2022,1,7,30,31,1,1,0,11,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,5,9,30,0,0,0,0,0,0,0,1,0,0,0,1,2,AGUASCALIENTES ORIENTE,TECNOLÓGICO,,-102.2554292,21.87425432,137
1084913-999-227,1,1,2022,1,20,5,12,3,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,22,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES PONIENTE,AGUASCALIENTES PONIENTE,,-102.31786540000002,21.88245144,138
1084913-999-228,1,1,2022,1,23,10,18,2,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,66,1,0,0,0,0,0,0,0,0,0,1,0,1,MANUEL G. ESCOBEDO,FRANCISCO MÁRQUEZ,,-102.2762738,21.880836399999996,139
1084913-999-23,1,1,2022,1,21,10,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,PAULINO N. MARTÍ,JUAN BAUTISTA LASALLE,,-102.2810369,21.91946963,140
1084913-999-24,1,1,2022,1,0,10,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN FRANCISCO DE LOS ROMO,EL SALTO DE LOS SALADO,,-102.25627320000001,21.87967308,141
1084913-999-25,1,1,2022,1,0,30,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,COTORINAS,,-102.25900759999999,21.88302183,142
1084913-999-26,1,1,2022,1,9,0,4,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,AJEDRECISTAS,,-102.2558667,21.84609092,143
1084913-999-27,1,1,2022,1,23,26,4,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ARPA,CALLE ARPA,,-102.23933709999999,21.89399548,144
1084913-999-28,1,1,2022,1,11,0,5,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CHABACANO,,-102.3113196,21.87435543,145
1084913-999-29,1,1,2022,1,12,15,6,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,57,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL IGNACIO ZARAGOZA,GENERAL IGNACIO ZARAGOZA,,-102.29282370000001,21.88752911,146
1084913-999-3,1,1,2022,1,21,20,18,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,2,0,0,0,0,0,0,0,0,0,2,2,CONVENCIÓN DE 1914 ORIENTE,ALAMEDA,,-102.27256379999999,21.88418312,147
1084913-999-30,1,1,2022,1,21,0,6,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,PROFESORA MARÍA CONCEPCIÓN MALDONADO,JARDINES ETERNOS,,-102.3132371,21.88976328,148
1084913-999-31,1,1,2022,1,22,20,7,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,INDEPENDENCIA,POTREROS,,-102.2981749,21.92685602,149
1084913-999-32,1,1,2022,1,8,40,8,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,DOCTOR PEDRO DE ALBA,,-102.3081833,21.87518974,150
1084913-999-33,1,1,2022,1,3,0,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,5 DE MAYO,JESÚS TERÁN,,-102.2960396,21.88843389,151
1084913-999-34,1,1,2022,1,4,10,9,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,ESCUDO,,-102.2465678,21.89709631,152
1084913-999-35,1,1,2022,1,13,0,9,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,GERÓNIMO DE LA CUEVA,,-102.26633129999999,21.92734872,153
1084913-999-36,1,1,2022,1,14,7,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - JALPA,,AGUASCALIENTES - JALPA,-102.354867,21.87924325,154
1084913-999-37,1,1,2022,1,17,30,9,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ GUERRA PALOS,PRÓCERES DE LA ENSEÑANZA,,-102.235916,21.87077163,155
1084913-999-38,1,1,2022,1,20,50,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,OJO DE TIGRE,MALAQUITA,,-102.2126912,21.89039114,156
1084913-999-39,1,1,2022,1,1,15,10,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,TECNOLÓGICO,,-102.2445291,21.86773971,157
1084913-999-4,1,1,2022,1,9,0,4,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,1,0,0,0,0,0,0,0,0,0,1,2,OBELISCO,ROSALES,,-102.30147290000001,21.78671666,158
1084913-999-40,1,1,2022,1,13,50,10,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,LUDIVINA GARCÍA,,-102.2650723,21.88374988,159
1084913-999-41,1,1,2022,1,22,45,10,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,ARQUEROS,HÉROE INMORTAL,,-102.2694103,21.85998269,160
1084913-999-42,1,1,2022,1,8,40,11,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES SUR,HUNUCMÁ,,-102.2555921,21.86009592,161
1084913-999-43,1,1,2022,1,9,0,11,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,LA PASIONARIA,LA PRISIONARIA,,-102.26977190000001,21.82505736,162
1084913-999-44,1,1,2022,1,10,15,11,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,72,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,FUNDICIÓN,,-102.3109813,21.89514077,163
1084913-999-45,1,1,2022,1,9,15,12,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO RUÍZ CORTINES,CIHUATLÁN,,-102.3281652,21.87230756,164
1084913-999-46,1,1,2022,1,9,0,13,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,COTORINAS,,-102.25900759999999,21.88302183,165
1084913-999-47,1,1,2022,1,9,55,13,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,TLAXCALA,,-102.3124714,21.8846098,166
1084913-999-48,1,1,2022,1,7,30,14,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,MAHATMA GANDHI,MAYOR PABLO GARCÍA,,-102.2935817,21.84139475,167
1084913-999-49,1,1,2022,1,13,0,14,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,79,0,0,0,0,0,0,0,0,0,0,0,0,3,QUINTA,AGUASCALIENTES SUR,,-102.3007092,21.86056375,168
1084913-999-5,1,1,2022,1,18,15,19,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,1,0,0,0,0,0,0,0,0,0,1,2,MARIANO ESCOBEDO,MONTE ALBÁN,,-102.27295500000001,21.85610489,169
1084913-999-50,1,1,2022,1,13,50,14,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,JARDINES ETERNOS,,-102.316914,21.88970815,170
1084913-999-51,1,1,2022,1,14,15,14,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - ZACATECAS,,AGUASCALIENTES - ZACATECAS,-102.2907035,21.94465005,171
1084913-999-52,1,1,2022,1,0,0,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,CASA BLANCA,,-102.2827235,21.86253662,172
1084913-999-53,1,1,2022,1,2,20,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,AQUILES ELORDUY,,-102.3124058,21.88065572,173
1084913-999-54,1,1,2022,1,6,40,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS Y PAVÓN,GENERAL ÁLVARO OBREGÓN,,-102.295704,21.88484545,174
1084913-999-55,1,1,2022,1,12,50,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL IGNACIO ZARAGOZA,GENERAL IGNACIO ZARAGOZA,,-102.3048642,21.92541965,175
1084913-999-56,1,1,2022,1,16,40,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL IGNACIO ZARAGOZA,MONTES HIMALAYA,,-102.3043871,21.92138093,176
1084913-999-57,1,1,2022,1,23,0,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,LOMA DE MARFIL,C. DE LA ALIANZA,,-102.26120390000001,21.84750103,177
1084913-999-58,1,1,2022,1,23,30,15,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES ORIENTE,PENSADORES MEXICANOS,,-102.2725932,21.90869625,178
1084913-999-59,1,1,2022,1,2,25,16,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI NORTE,LOPEZ MATEOS,,-102.2814698,21.87867553,179
1084913-999-6,1,1,2022,1,2,10,21,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,39,0,1,0,0,0,0,0,0,0,0,0,1,2,CONVENCIÓN DE 1914 ORIENTE,57,,-102.2730099,21.88678935,180
1084913-999-60,1,1,2022,1,12,40,16,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 NORTE,CARLOS SAGREDO,,-102.3087208,21.89617785,181
1084913-999-61,1,1,2022,1,13,24,16,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,BELISARIO DOMÍNGUEZ,,-102.308258,21.84520662,182
1084913-999-62,1,1,2022,1,14,35,17,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,81,0,0,0,0,0,0,0,0,0,0,0,0,3,CONSTITUCIÓN,PASEO DE LA SOLIDARIDAD,,-102.28652220000001,21.91522082,183
1084913-999-63,1,1,2022,1,17,35,17,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,RODOLFO LANDEROS GALLEGOS,EMILIO PORTES GIL,,-102.2514267,21.90266934,184
1084913-999-64,1,1,2022,1,19,35,17,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ESFUERZO NACIONAL,,-102.2535625,21.89362906,185
1084913-999-65,1,1,2022,1,8,30,18,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA CHÁVEZ,MAHATMA GANDHI,,-102.2951001,21.87081157,186
1084913-999-66,1,1,2022,1,12,45,18,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,MAYO DE 1812,CAUDILLOS,,-102.26155809999999,21.85903251,187
1084913-999-67,1,1,2022,1,13,0,18,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AGLAYA,VIAS,,-102.2871272,21.90791979,188
1084913-999-68,1,1,2022,1,8,30,19,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 SUR,JOSEFA ORTIZ DE DOMÍNGUEZ,,-102.2861001,21.86614665,189
1084913-999-69,1,1,2022,1,13,0,19,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA GRACIAS A DIOS,HACIENDA SAN ISIDRO,,-102.24874240000001,21.88699557,190
1084913-999-7,1,1,2022,1,2,30,16,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,LUIS DONALDO COLOSIO,M. CORONADO,,-102.31029579999999,21.92442732,191
